ID_Donante,CD_Estado,DT_Cancelacion,Importe,DT_Primer_Cobro,DT_Ultima_Donacion,CD_Motivo_Cancelacion
1020159552,Cerrado,2016-02-26,20000,2015-03-31,2015-06-30,Sin pagos últimamente
1020440336,Cerrado,2021-02-03,50000,2019-08-01,2021-01-01,Aumento
1020472804,Cerrado,2022-05-12,50000,,,Sin primer pago
1020159560,Cerrado,2017-03-04,20000,2015-08-31,2016-01-31,Limpieza de datos
1020399653,Cerrado,2022-01-29,100000,2019-09-01,2022-01-01,Disminución
1020159578,Cerrado,2017-06-08,20000,2015-03-31,2016-12-31,Problemas económicos
1020443617,Cerrado,2022-08-16,30000,2019-08-01,2022-08-01,Aumento
1020159594,Cerrado,2019-05-23,20000,2015-02-28,2019-05-03,Aumento
1020472845,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159602,Cerrado,2017-03-30,20000,2015-02-01,2016-08-01,Sin pagos últimamente
1020133318,Cerrado,2021-09-21,15000,2019-09-01,2021-09-01,Aumento
1020472848,Cerrado,2022-05-12,50000,,,Sin primer pago
1020159610,Cerrado,2016-06-02,20000,2015-02-01,2016-02-01,Sin pagos últimamente
1020412610,Cerrado,2023-03-01,15000,2019-11-01,2022-10-01,Piensa que no se necesita
1020472850,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159628,Cerrado,2017-03-30,20000,2015-02-01,2016-08-01,Sin pagos últimamente
1020442519,Cerrado,2020-02-20,30000,,,Sin primer pago
1020472851,Cerrado,2022-06-30,30000,,,Sin primer pago
1020159636,Cerrado,2017-03-31,20000,2015-02-01,2016-08-01,Sin pagos últimamente
1020441980,Cerrado,2020-03-13,30000,,,Sin primer pago
1020472852,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159644,Cerrado,2017-03-31,20000,2015-02-01,2016-08-01,Sin pagos últimamente
1020472854,Cerrado,2023-02-01,30000,2022-04-01,2022-07-01,No reactiva
1020159651,Cerrado,2016-12-31,20000,2015-02-01,2016-06-01,Sin pagos últimamente
1020472856,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159669,Cerrado,2017-03-30,20000,2015-02-01,2016-08-01,Sin pagos últimamente
1020472858,Cerrado,2022-05-12,30000,,,Sin primer pago
1020390116,Cerrado,2022-07-15,70000,2019-09-01,2022-07-01,Disminución
1020472859,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159743,Cerrado,2016-05-24,20000,,,Sin primer pago
1020352801,Cerrado,2022-10-22,30000,2019-10-01,2022-10-01,Aumento
1020472839,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159750,Cerrado,2017-12-03,20000,2015-02-28,,Limpieza de datos
1020472860,Cerrado,2022-08-18,30000,2022-04-01,2022-08-01,Problemas económicos
1020159776,Cerrado,2016-05-24,20000,,,Sin primer pago
1020443645,Cerrado,2020-04-03,20000,2019-08-06,2020-01-06,Otra
1020472861,Cerrado,2022-03-24,30000,,,Sin primer pago
1020443541,Cerrado,2021-06-10,30000,2019-09-06,2021-01-06,Problemas económicos
1020472863,Cerrado,2022-04-26,30000,2022-04-01,2022-04-01,Solo un Pago
1020443630,Cerrado,2020-05-14,20000,2019-08-06,2020-05-06,Problemas económicos
1020472864,Cerrado,2022-03-04,30000,2022-03-01,2022-03-01,Solo un Pago
1020159800,Cerrado,2015-04-21,20000,,,Sin primer pago
1020443621,Cerrado,2019-12-02,30000,2019-08-06,,Problemas económicos
1020472724,Cerrado,2022-05-27,50000,,,Sin primer pago
1020159818,Cerrado,2016-05-24,20000,,,Sin primer pago
1020443626,Cerrado,2022-12-06,30000,2019-08-06,2022-11-04,Aumento
1020472866,Cerrado,2022-04-22,30000,2022-04-21,2022-04-21,Solo un Pago
1020159826,Cerrado,2015-03-25,20000,,,Sin primer pago
1020472867,Cerrado,2022-03-14,30000,2022-03-01,2022-03-01,Solo un Pago
1020196091,Cerrado,2017-10-24,20000,2015-09-30,2017-10-03,Cancela donación por salida del país
1020159891,Cerrado,2016-05-24,20000,,,Sin primer pago
1020472869,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159917,Cerrado,2018-03-12,30000,2015-02-28,2018-03-01,Cancela donación por salida del país
1020472872,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159925,Cerrado,2016-12-05,20000,2015-02-28,2015-02-28,Sin pagos últimamente
1020472870,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159933,Cerrado,2016-05-24,20000,,,Sin primer pago
1020439670,Cerrado,2022-01-06,15000,2019-09-02,2022-01-02,Problemas económicos
1020472874,Cerrado,2022-05-12,50000,,,Sin primer pago
1020159974,Cerrado,2015-09-14,20000,2015-02-28,2015-09-30,Problemas económicos
1020443646,Cerrado,2019-12-30,30000,2019-08-06,2019-12-03,Otra
1020472876,Cerrado,2022-04-01,30000,,,Sin primer pago
1020472878,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160014,Cerrado,2023-01-31,20000,2015-02-28,2023-01-01,Problemas económicos
1020472877,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160022,Cerrado,2015-09-04,20000,2015-03-31,2015-06-30,Problemas económicos
1020472879,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160030,Cerrado,2016-08-24,20000,2015-02-28,2015-12-31,Sin pagos últimamente
1020443682,Cerrado,2021-07-01,30000,2019-08-06,,Sin pagos últimamente
1020472883,Cerrado,2022-05-27,30000,,,Sin primer pago
1020160055,Cerrado,2015-04-20,20000,2015-03-31,2015-04-30,Problemas económicos
1020443636,Cerrado,2020-11-24,30000,2019-08-06,2020-11-06,Problemas económicos
1020472885,Cerrado,2022-05-12,30000,2022-05-01,2022-05-01,Solo un Pago
1020160063,Cerrado,2015-04-21,20000,,,Sin primer pago
1020443649,Cerrado,2020-04-06,20000,2019-08-06,2020-04-02,Problemas económicos
1020472886,Cerrado,2022-09-01,30000,2022-05-01,2022-05-01,Solo un Pago
1020160071,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472891,Cerrado,2022-05-12,30000,,,Sin primer pago
1020443648,Cerrado,2019-12-19,30000,2019-08-06,,Disminución
1020472892,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160147,Cerrado,2015-06-09,20000,2015-04-30,2015-04-30,Problemas económicos
1020401848,Cerrado,2022-08-10,20000,2019-10-01,2022-05-01,Problemas económicos
1020450622,Cerrado,2022-07-28,20000,,,Sin primer pago
1020472894,Cerrado,2022-02-25,30000,,,Entrada incorrecta
1020160196,Cerrado,2017-08-01,20000,2015-02-28,2016-08-31,Otra
1020441830,Cerrado,2021-03-15,20000,2019-09-03,2021-03-09,Cancela donación por salida del país
1020472896,Cerrado,2022-05-12,50000,,,Sin primer pago
1020160204,Cerrado,2016-05-24,20000,,,Sin primer pago
1020472899,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160212,Cerrado,2016-02-17,20000,2015-02-28,2016-02-29,Problemas económicos
1020443843,Cerrado,2021-02-18,50000,2019-08-08,,Problemas económicos
1020472901,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160220,Cerrado,2017-12-16,20000,2015-03-31,2017-12-01,Aumento
1020472902,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160246,Cerrado,2016-06-13,20000,,,Sin primer pago
1020443846,Cerrado,2022-02-19,30000,2019-08-15,2022-02-06,Problemas económicos
1020472903,Cerrado,2022-05-12,50000,,,Sin primer pago
1020160253,Cerrado,2016-08-24,20000,2015-03-31,2015-11-30,Sin pagos últimamente
1020443972,Cerrado,2020-04-03,20000,2019-08-09,2020-04-02,Problemas económicos
1020472906,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160287,Cerrado,2016-02-29,20000,2015-05-31,2016-01-31,Problemas económicos
1020431990,Cerrado,2022-03-10,15000,2019-09-01,2022-03-01,Problemas económicos
1020160311,Cerrado,2016-10-11,20000,2015-01-27,2015-11-30,Sin pagos últimamente
1020443977,Cerrado,2022-09-22,20000,2019-08-09,2022-08-03,Aumento
1020440877,Cerrado,2019-08-10,30000,2019-03-13,,Disminución
1020472913,Cerrado,2022-05-27,30000,,,Sin primer pago
1020160345,Cerrado,2017-07-17,20000,2015-07-31,2016-12-31,Problemas económicos
1020472914,Cerrado,2022-04-13,30000,2022-03-01,2022-03-01,Solo un Pago
1020160360,Cerrado,2015-08-14,20000,,,Problemas económicos
1020472917,Cerrado,2022-03-31,30000,,,Sin primer pago
1020160394,Cerrado,2015-04-21,20000,,,Sin primer pago
1020160402,Cerrado,2017-12-16,20000,2015-02-28,2016-12-31,Aumento
1020440907,Cerrado,2021-09-23,20000,2019-09-03,2021-09-03,Cancela donación por salida del país
1020160410,Cerrado,2018-12-14,20000,2015-02-28,2018-12-01,Aumento
1020468830,Cerrado,2022-05-27,30000,,,Sin primer pago
1020469832,Cerrado,2022-07-28,20000,,,Sin primer pago
1020160451,Cerrado,2016-06-01,20000,2015-02-28,2016-04-29,Problemas económicos
1020462127,Cerrado,2022-05-27,30000,,,Sin primer pago
1020160535,Cerrado,2018-01-02,20000,2015-02-28,2017-11-30,Aumento
1020423423,Cerrado,2021-10-08,15000,2019-12-01,,Problemas económicos
1020160543,Cerrado,2018-07-23,20000,2015-02-28,2018-07-03,Aumento
1020444028,Cerrado,2020-09-24,30000,,,Sin primer pago
1020472924,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160550,Cerrado,2015-03-30,35000,,,Sin primer pago
1020472925,Cerrado,2022-05-27,30000,,,Sin primer pago
1020160576,Cerrado,2016-03-07,20000,2015-07-31,2016-02-29,Limpieza de datos
1020444034,Cerrado,2021-04-19,50000,,,Sin primer pago
1020472927,Cerrado,2022-04-25,30000,,,Sin primer pago
1020160584,Cerrado,2017-03-04,20000,2015-02-28,2015-03-31,Limpieza de datos
1020330468,Cerrado,2020-07-28,10000,2019-09-12,2020-07-13,Aumento
1020472912,Cerrado,2022-06-30,30000,,,Sin primer pago
1020160600,Cerrado,2016-05-18,20000,2015-02-28,2016-05-31,Problemas económicos
1020444037,Cerrado,2019-09-03,700000,,,Otra
1020160626,Cerrado,2015-04-07,35000,,,Problemas económicos
1020472929,Cerrado,2022-06-30,30000,,,Sin primer pago
1020160634,Cerrado,2016-03-01,30000,2015-09-30,2015-10-31,Sin pagos últimamente
1020471904,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160642,Cerrado,2016-04-29,20000,2015-02-28,2016-02-29,Problemas económicos
1020470509,Cerrado,2022-07-28,20000,,,Sin primer pago
1020160659,Cerrado,2017-12-03,30000,2015-02-28,,Limpieza de datos
1020443298,Cerrado,2019-08-20,60000,,,No ha recibido comunicaciones
1020472933,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160667,Cerrado,2019-05-23,20000,2015-02-28,2019-05-01,Aumento
1020289276,Cerrado,2019-08-14,60000,,,Entrada incorrecta
1020160709,Cerrado,2017-03-29,20000,2015-02-28,2016-10-31,Problemas económicos
1020472949,Cerrado,2022-09-12,50000,2022-04-01,2022-04-01,Aumento
1020160717,Cerrado,2018-07-05,20000,2015-02-28,2018-06-01,Aumento
1020443738,Cerrado,2020-04-27,30000,2019-09-21,2020-04-03,Disminución
1020472950,Cerrado,2022-06-30,30000,,,Sin primer pago
1020160733,Cerrado,2015-03-09,20000,2015-02-28,2015-03-31,Problemas económicos
1020243323,Cerrado,2020-04-11,20000,2020-01-01,2020-03-01,Disminución
1020472954,Cerrado,2022-05-12,20000,,,Sin primer pago
1020160741,Cerrado,2017-04-28,20000,2015-02-28,2016-12-31,Problemas económicos
1020472955,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160782,Cerrado,2016-02-26,20000,2015-04-30,2015-04-30,Sin pagos últimamente
1020444134,Cerrado,2020-06-17,30000,2019-09-01,2020-06-01,Problemas económicos
1020472959,Cerrado,2022-06-30,20000,,,Sin primer pago
1020423150,Cerrado,2023-03-14,35000,2019-09-01,2023-03-01,Aumento
1020472961,Cerrado,2023-01-17,50000,2022-03-15,2023-01-15,Aumento
1020160840,Cerrado,2015-04-21,20000,,,Sin primer pago
1020413393,Cerrado,2022-02-18,15000,2019-09-01,2021-10-01,Problemas económicos
1020160857,Cerrado,2015-04-21,20000,,,Sin primer pago
1020301709,Cerrado,2022-10-01,25000,2019-09-01,2022-10-01,Aumento
1020160865,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472973,Cerrado,2022-05-12,30000,,,Sin primer pago
1020472972,Cerrado,2022-08-02,30000,2022-04-01,2022-08-01,Problemas económicos
1020472981,Cerrado,2022-05-27,30000,,,Sin primer pago
1020160899,Cerrado,2017-12-03,30000,2016-06-30,,Limpieza de datos
1020160907,Cerrado,2016-05-24,20000,,,Sin primer pago
1020441203,Cerrado,2020-08-12,15000,2019-11-01,2020-08-01,Aumento
1020465379,Cerrado,2022-07-28,30000,,,Sin primer pago
1020441936,Cerrado,2020-03-04,20000,2019-11-01,2020-03-01,Disminución
1020472988,Cerrado,2022-06-30,30000,,,Sin primer pago
1020160923,Cerrado,2015-09-23,35000,,,Sin primer pago
1020472992,Cerrado,2022-05-16,30000,2022-03-16,2022-05-03,Disminución
1020160931,Cerrado,2018-09-25,20000,2015-02-28,2016-02-29,Sin pagos últimamente
1020472995,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160949,Cerrado,2017-07-24,20000,2015-02-28,2017-07-19,Aumento
1020472999,Cerrado,2022-04-02,30000,,,Sin primer pago
1020160964,Cerrado,2016-05-24,20000,,,Sin primer pago
1020412861,Cerrado,2022-02-25,15000,2019-09-01,2022-02-01,Aumento
1020473000,Cerrado,2022-05-12,30000,,,Sin primer pago
1020299572,Cerrado,2020-12-31,20000,2019-08-15,,Sin primer pago
1020160980,Cerrado,2015-05-20,20000,2015-04-30,2015-04-30,Problemas económicos
1020301444,Cerrado,2022-05-16,15000,2020-04-01,2022-04-01,Problemas económicos
1020472993,Cerrado,2022-05-12,30000,,,Sin primer pago
1020160998,Cerrado,2015-07-06,20000,2015-07-31,2015-07-31,Problemas económicos
1020443244,Cerrado,2020-03-11,50000,2019-08-15,,Sin primer pago
1020468201,Cerrado,2022-05-12,30000,,,Sin primer pago
1020473007,Cerrado,2022-11-22,30000,2022-04-01,2022-05-01,No reactiva
1020161038,Cerrado,2020-08-04,20000,2015-06-30,,Entrada incorrecta
1020214092,Cerrado,2023-01-24,30000,2019-08-06,2022-11-06,Aumento
1020473008,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161046,Cerrado,2016-05-23,20000,2015-03-31,2015-03-31,Sin pagos últimamente
1020473011,Cerrado,2022-06-30,30000,,,Sin primer pago
1020161111,Cerrado,2016-12-29,20000,2015-06-30,2016-09-30,Problemas económicos
1020429978,Cerrado,2020-12-28,50000,,,Sin primer pago
1020473012,Cerrado,2023-07-13,30000,2022-03-01,2023-07-01,Aumento
1020435489,Cerrado,2021-04-19,30000,2019-08-16,,Sin primer pago
1020473010,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161145,Cerrado,2021-07-14,20000,2015-03-31,2021-06-01,Problemas económicos
1020161160,Cerrado,2018-05-18,20000,2015-02-28,2017-12-01,Disminución
1020473018,Cerrado,2023-04-26,30000,2022-03-15,2022-11-15,Problemas económicos
1020161194,Cerrado,2015-06-05,20000,,,Entrada incorrecta
1020473020,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161202,Cerrado,2015-04-21,25000,,,Sin primer pago
1020466354,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161236,Cerrado,2015-04-21,20000,,,Sin primer pago
1020355275,Cerrado,2021-10-12,25000,2019-09-01,2021-10-01,Aumento
1020473023,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161244,Cerrado,2015-04-15,20000,,,Sin primer pago
1020444004,Cerrado,2020-06-01,30000,2019-08-16,2020-05-12,Problemas económicos
1020473026,Cerrado,2022-05-12,30000,,,Sin primer pago
1020473025,Cerrado,2022-05-27,30000,,,Sin primer pago
1020161269,Cerrado,2020-09-16,20000,2015-03-31,2020-09-02,Aumento
1020443981,Cerrado,2023-06-13,20000,2019-08-16,2023-03-02,Problemas económicos
1020473028,Cerrado,2023-07-14,30000,2022-03-08,2023-07-03,Aumento
1020161277,Cerrado,2015-09-23,35000,,,Sin primer pago
1020473030,Cerrado,2022-06-30,30000,,,Sin primer pago
1020473031,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161335,Cerrado,2017-01-23,20000,2015-02-28,2016-12-31,Problemas económicos
1020161426,Cerrado,2015-04-21,20000,,,Sin primer pago
1020473034,Cerrado,2022-06-30,30000,,,Sin primer pago
1020161434,Cerrado,2015-03-24,50000,,,Sin primer pago
1020444029,Cerrado,2022-09-23,20000,2019-08-16,2022-08-02,Aumento
1020473035,Cerrado,2022-05-27,30000,,,Sin primer pago
1020444003,Cerrado,2020-01-09,30000,2019-08-16,,Disminución
1020473036,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161467,Cerrado,2015-04-15,20000,,,Sin primer pago
1020473038,Cerrado,2022-02-28,50000,,,Entrada incorrecta
1020161483,Cerrado,2015-04-21,20000,,,Sin primer pago
1020473039,Cerrado,2022-04-29,30000,,,Sin primer pago
1020161491,Cerrado,2015-04-21,20000,,,Sin primer pago
1020473040,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161509,Cerrado,2015-02-20,20000,,,Problemas económicos
1020411838,Cerrado,2023-06-28,20000,2019-08-16,2023-06-03,Cierre de cuentas o tarjetas
1020161517,Cerrado,2016-06-02,30000,2015-02-25,2015-10-25,Sin pagos últimamente
1020444011,Cerrado,2020-04-02,30000,2019-10-21,2020-04-02,Problemas económicos
1020473041,Cerrado,2022-05-27,30000,,,Sin primer pago
1020161525,Cerrado,2016-05-23,30000,2015-02-28,2015-07-31,Sin pagos últimamente
1020460185,Cerrado,2022-07-28,50000,,,Sin primer pago
1020161533,Cerrado,2015-04-15,20000,,,Sin primer pago
1020473044,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161541,Cerrado,2015-10-13,50000,2015-02-25,2015-09-25,Problemas económicos
1020444020,Cerrado,2020-04-14,30000,2019-09-01,2020-03-01,Disminución
1020161558,Cerrado,2015-06-09,20000,,,Problemas económicos
1020444021,Cerrado,2020-02-20,20000,2019-08-16,2020-02-07,Disminución
1020473047,Cerrado,2022-05-27,30000,,,Sin primer pago
1020161566,Cerrado,2016-02-15,20000,2015-08-31,2016-02-29,Problemas económicos
1020473049,Cerrado,2022-10-31,50000,,,Sin primer pago
1020473050,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161616,Cerrado,2018-12-13,20000,2015-07-31,2018-12-01,Aumento
1020473051,Cerrado,2022-05-12,50000,,,Sin primer pago
1020161624,Cerrado,2021-08-20,20000,2015-04-30,,Sin pagos últimamente
1020440826,Cerrado,2023-01-31,30000,2019-08-16,2023-02-02,Problemas económicos
1020161632,Cerrado,2021-04-16,20000,2015-02-28,2021-04-06,Aumento
1020473060,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161681,Cerrado,2015-04-21,20000,,,Sin primer pago
1020473064,Cerrado,2022-05-27,30000,,,Sin primer pago
1020161707,Cerrado,2021-12-13,20000,2015-02-28,2021-12-01,Aumento
1020441082,Cerrado,2020-02-24,30000,,,Sin primer pago
1020473066,Cerrado,2023-07-12,30000,2022-03-03,2023-07-03,Aumento
1020161715,Cerrado,2015-04-21,20000,,,Sin primer pago
1020444046,Cerrado,2020-02-11,20000,2019-09-01,2020-02-01,Disminución
1020473070,Cerrado,2023-07-19,50000,2022-03-02,2023-07-02,Problemas económicos
1020444047,Cerrado,2020-02-25,30000,2019-09-01,,Disminución
1020473073,Cerrado,2022-06-14,30000,2022-05-01,2022-06-01,Mal servicio / Mala atención
1020161756,Cerrado,2015-05-20,20000,,,Sin primer pago
1020161764,Cerrado,2016-05-24,20000,,,Sin primer pago
1020387971,Cerrado,2019-10-17,30000,,,Problemas económicos
1020473091,Cerrado,2023-06-26,50000,2022-04-01,2023-06-01,Aumento
1020407340,Cerrado,2021-10-28,40000,2019-09-01,2021-10-01,Aumento
1020473096,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161780,Cerrado,2015-06-10,20000,,,Sin primer pago
1020423120,Cerrado,2020-09-24,20000,,,Sin primer pago
1020473097,Cerrado,2022-06-30,30000,,,Sin primer pago
1020161798,Cerrado,2019-03-19,20000,2015-03-31,2019-02-01,Problemas económicos
1020473099,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161806,Cerrado,2015-04-21,20000,,,Sin primer pago
1020473102,Cerrado,2022-05-27,30000,,,Sin primer pago
1020161814,Cerrado,2015-04-21,20000,,,Sin primer pago
1020473103,Cerrado,2022-03-17,50000,2022-03-01,2022-03-01,Solo un Pago
1020436423,Cerrado,2020-03-16,20000,2020-01-01,2020-03-01,Disminución
1020473106,Cerrado,2022-05-12,30000,,,Sin primer pago
1020161962,Cerrado,2019-08-02,20000,2015-04-30,,Otra
1020161996,Cerrado,2016-06-13,20000,,,Sin primer pago
1020473107,Cerrado,2022-04-20,50000,2022-04-05,2022-04-05,Solo un Pago
1020473108,Cerrado,2022-05-12,50000,,,Sin primer pago
1020162010,Cerrado,2017-12-03,20000,2015-03-31,,Limpieza de datos
1020423366,Cerrado,2023-02-24,35000,2019-09-01,2023-02-01,Disminución
1020473110,Cerrado,2022-06-30,30000,,,Sin primer pago
1020162028,Cerrado,2016-08-24,20000,2015-03-31,2015-12-31,Sin pagos últimamente
1020430394,Cerrado,2021-02-23,30000,,,Sin primer pago
1020473111,Cerrado,2022-08-05,30000,2022-04-01,2022-08-01,Problemas económicos
1020162036,Cerrado,2016-02-26,20000,2015-07-31,2015-07-31,Sin pagos últimamente
1020473112,Cerrado,2023-03-03,50000,2022-03-01,2023-03-01,Problemas económicos
1020162044,Cerrado,2019-08-23,20000,2015-08-31,2019-08-02,Aumento
1020473130,Cerrado,2022-05-27,30000,,,Sin primer pago
1020330088,Cerrado,2022-08-31,30000,2019-08-20,2022-08-02,Aumento
1020473115,Cerrado,2022-04-13,30000,,,Sin primer pago
1020162101,Cerrado,2016-12-27,20000,2015-03-31,2016-12-31,Problemas económicos
1020443978,Cerrado,2021-09-20,30000,2019-08-17,2021-05-17,Piensa que no se necesita
1020473116,Cerrado,2022-08-02,50000,2022-03-01,2022-08-01,Dona a otra ONG
1020162119,Cerrado,2017-09-27,30000,2015-03-31,2016-12-31,Problemas económicos
1020473118,Cerrado,2022-05-27,30000,,,Sin primer pago
1020440461,Cerrado,2022-05-19,30000,2019-08-17,2022-05-02,Aumento
1020473117,Cerrado,2022-05-12,30000,,,Sin primer pago
1020162135,Cerrado,2016-11-01,20000,2015-05-31,2016-01-27,Problemas económicos
